Time,Note,Duration,Velocity,Instrument,Channel,Track,Tempo,Pan,Volume,Expression
11470.0,64,1.0,63,1,0,0,120,64,100,80
11471.0,69,1.0,63,1,0,0,120,64,100,80
11472.0,60,1.0,63,1,0,0,120,64,100,80
11473.0,62,1.0,63,1,0,0,120,64,100,80
11474.0,69,1.0,63,1,0,0,120,64,100,80
11475.0,65,1.0,63,1,0,0,120,64,100,80
11476.0,60,1.0,63,1,0,0,120,64,100,80
11477.0,65,1.0,63,1,0,0,120,64,100,80
11478.0,65,1.0,63,1,0,0,120,64,100,80
11479.0,69,1.0,63,1,0,0,120,64,100,80
11480.0,64,1.0,63,1,0,0,120,64,100,80
11481.0,64,1.0,63,1,0,0,120,64,100,80
11482.0,71,1.0,63,1,0,0,120,64,100,80
11483.0,71,1.0,63,1,0,0,120,64,100,80
11484.0,60,1.0,63,1,0,0,120,64,100,80
11485.0,65,1.0,63,1,0,0,120,64,100,80
11486.0,64,1.0,63,1,0,0,120,64,100,80
11487.0,64,1.0,63,1,0,0,120,64,100,80
11488.0,60,1.0,63,1,0,0,120,64,100,80
11489.0,60,1.0,63,1,0,0,120,64,100,80
11490.0,60,1.0,63,1,0,0,120,64,100,80
11491.0,62,1.0,63,1,0,0,120,64,100,80
11492.0,67,1.0,63,1,0,0,120,64,100,80
11493.0,67,1.0,63,1,0,0,120,64,100,80
11494.0,60,1.0,63,1,0,0,120,64,100,80
11495.0,69,1.0,63,1,0,0,120,64,100,80
11496.0,65,1.0,63,1,0,0,120,64,100,80
11497.0,62,1.0,63,1,0,0,120,64,100,80
11498.0,60,1.0,63,1,0,0,120,64,100,80
11499.0,64,1.0,63,1,0,0,120,64,100,80
11500.0,64,1.0,63,1,0,0,120,64,100,80
11501.0,65,1.0,63,1,0,0,120,64,100,80
11502.0,65,1.0,63,1,0,0,120,64,100,80
11503.0,69,1.0,63,1,0,0,120,64,100,80
11504.0,71,1.0,63,1,0,0,120,64,100,80
11505.0,67,1.0,63,1,0,0,120,64,100,80
11506.0,64,1.0,63,1,0,0,120,64,100,80
11507.0,65,1.0,63,1,0,0,120,64,100,80
11508.0,65,1.0,63,1,0,0,120,64,100,80
11509.0,69,1.0,63,1,0,0,120,64,100,80
11510.0,64,1.0,63,1,0,0,120,64,100,80
11511.0,62,1.0,63,1,0,0,120,64,100,80
11512.0,67,1.0,63,1,0,0,120,64,100,80
11513.0,65,1.0,63,1,0,0,120,64,100,80
11514.0,64,1.0,63,1,0,0,120,64,100,80
11515.0,65,1.0,63,1,0,0,120,64,100,80
11516.0,71,1.0,63,1,0,0,120,64,100,80
11517.0,60,1.0,63,1,0,0,120,64,100,80
11518.0,62,1.0,63,1,0,0,120,64,100,80
11519.0,64,1.0,63,1,0,0,120,64,100,80
11520.0,64,1.0,63,1,0,0,120,64,100,80
11521.0,65,1.0,63,1,0,0,120,64,100,80
11522.0,60,1.0,63,1,0,0,120,64,100,80
11523.0,60,1.0,63,1,0,0,120,64,100,80
11524.0,64,1.0,63,1,0,0,120,64,100,80
11525.0,62,1.0,63,1,0,0,120,64,100,80
11526.0,62,1.0,63,1,0,0,120,64,100,80
11527.0,60,1.0,63,1,0,0,120,64,100,80
11528.0,62,1.0,63,1,0,0,120,64,100,80
11529.0,60,1.0,63,1,0,0,120,64,100,80
11530.0,62,1.0,63,1,0,0,120,64,100,80
11531.0,64,1.0,63,1,0,0,120,64,100,80
11532.0,64,1.0,63,1,0,0,120,64,100,80
11533.0,69,1.0,63,1,0,0,120,64,100,80
11534.0,64,1.0,63,1,0,0,120,64,100,80
11535.0,69,1.0,63,1,0,0,120,64,100,80
11536.0,60,1.0,63,1,0,0,120,64,100,80
11537.0,65,1.0,63,1,0,0,120,64,100,80
11538.0,60,1.0,63,1,0,0,120,64,100,80
11539.0,60,1.0,63,1,0,0,120,64,100,80
11540.0,67,1.0,63,1,0,0,120,64,100,80
11541.0,65,1.0,63,1,0,0,120,64,100,80
11542.0,69,1.0,63,1,0,0,120,64,100,80
11543.0,60,1.0,63,1,0,0,120,64,100,80
11544.0,67,1.0,63,1,0,0,120,64,100,80
11545.0,67,1.0,63,1,0,0,120,64,100,80
11546.0,60,1.0,63,1,0,0,120,64,100,80
11547.0,60,1.0,63,1,0,0,120,64,100,80
11548.0,67,1.0,63,1,0,0,120,64,100,80
11549.0,64,1.0,63,1,0,0,120,64,100,80
11550.0,62,1.0,63,1,0,0,120,64,100,80
11551.0,65,1.0,63,1,0,0,120,64,100,80
11552.0,64,1.0,63,1,0,0,120,64,100,80
11553.0,64,1.0,63,1,0,0,120,64,100,80
11554.0,62,1.0,63,1,0,0,120,64,100,80
11555.0,65,1.0,63,1,0,0,120,64,100,80
11556.0,69,1.0,63,1,0,0,120,64,100,80
11557.0,71,1.0,63,1,0,0,120,64,100,80
11558.0,69,1.0,63,1,0,0,120,64,100,80
